@relation MonthPeriodStrategy

@attribute ww3Height numeric
@attribute ww3Period numeric
@attribute ww3Direction numeric
@attribute visualObservation numeric

@data
2.03,6.32,81.139992,0.6096
2.12,6.51,74.419998,0.6096
2.18,6.62,69.620003,0.6096
1.99,6.58,69.939995,0.6096
1.86,5.8,76.839996,0.6096
1.98,16.459999,195.880005,0.6096
1.86,16.200001,195.509995,0.6096
1.58,14.57,195.479996,1.2192
1.71,7.48,38.489998,1.2192
1.62,7.38,41.259998,1.2192
1.49,11.499999,190.039993,0.6096
1.48,11.360001,182.860001,0.6096
1.43,11.22,181.479996,0.6096
1.52,5.37,87.330002,0.6096
1.46,5.35,84.789993,0.6096
1.38,5.74,67.18,0.6096
1.69,6.23,78.849998,0.6096
1.82,6.92,82.759995,0.6096
1.68,7.28,84.519997,0.6096
1.67,5.67,79.519997,0.6096
1.9,6.11,77.379997,0.6096
1.9,6.24,76.57,0.6096
2.13,7.92,61.360001,1.8288
1.98,7.99,63.049999,1.2192
1.8,6.95,88.219994,0.6096
1.75,6.889999,87.440002,0.6096
1.69,8.58,98.999992,1.2192
1.64,8.459999,99.940002,0.6096
1.45,8.309999,112.93,0.6096
1.89,6,86.559998,1.8288
2.05,6.4,79.289993,1.2192
2,6.43,78.139999,0.6096
1.81,6.56,73.499992,0.6096
1.78,6.08,81.090004,0.6096
1.86,5.71,76.559998,0.6096
1.81,5.95,76.959999,1.8288
1.58,5.52,78.550003,1.2192
1.34,8.35,111.639992,1.2192
1.27,8.11,108.059998,1.8288
1.62,7.77,97.190002,1.2192
1.65,5.28,78.839996,1.2192
1.83,6.53,82.089996,4.8768
2.19,13.04,309.469971,3.6576
2.31,12.09,308.869995,3.048
2.12,10.85,305.879974,3.048
2.14,12.529999,285.919983,2.4384
1.84,11.679999,293.139984,1.8288
1.68,5.67,76.339996,1.2192
1.55,6.03,63.349998,0.6096
1.48,6.18,61.77,0.6096
1.43,8,89.169998,0.6096
1.34,7.77,76.209991,1.8288
1.45,12.11,191.909988,2.4384
1.5,11.2,192.529999,1.8288
1.46,11.2,191.220001,1.2192
1.45,8.41,38.579998,1.2192
1.47,7.99,63.029999,1.2192
1.38,7.57,57.709995,1.2192
1.32,10.41,139.110001,0.6096
1.42,9.7,133.999985,0.6096
1.51,5.26,72.360001,0.6096
1.54,6.16,55.579998,0.6096
1.66,6.74,46.279999,0.6096
1.84,6.95,54.449997,1.8288
1.93,13.299999,237.080002,2.4384
1.89,12.889999,247.279984,1.8288
1.84,6.98,68.020004,0.6096
1.76,6.99,69.080002,0.6096
2.15,6.45,71.979996,0.6096
2.17,7.7,67.940002,0.6096
2.26,8.12,71.029999,1.2192
1.79,8.13,78.32,1.2192
1.78,5.76,75.520004,1.2192
2.04,7.48,67.329994,1.2192
2.07,7.66,66.790001,0.6096
1.92,7.66,69.209999,0.6096
1.81,12.179999,329.529968,1.8288
1.9,14.559999,194.190002,1.8288
1.85,14.369999,193.62001,1.8288
2.05,11.15,329.149994,3.6576
2.25,10.13,342.259979,2.4384
