@relation NoBuoyStrategy

@attribute ww3Height numeric
@attribute ww3Period numeric
@attribute ww3Direction numeric
@attribute visualObservation numeric

@data
3.09,13.45,304.940002,2.4384
2.41,12.119999,310.600006,2.4384
3.28,8.34,39.469997,3.048
3.18,8.379999,39.499996,1.8288
2.44,8.45,44.200001,1.8288
2.37,6.8,66.299995,1.2192
2.74,14.92,311.890015,4.2672
2.92,13.38,310.019989,9.144
3.22,13.43,310.850006,5.4864
3.3,13.43,309.049988,5.4864
3.09,13.28,307.019989,4.2672
2.52,12.2,308.410004,9.144
3.22,15.13,299.519989,7.3152
3.08,14.77,297.26001,4.2672
2.59,13.33,294.859985,3.048
2.19,12.13,296.269989,7.3152
3.36,14.1,308.209991,9.144
3.11,13.49,307.809998,3.6576
2.43,12.059999,310.559998,6.096
2.67,13.62,303.070007,4.8768
2.74,13.47,301.220001,4.8768
2.52,12.41,302.369995,4.2672
2.18,14.139999,300.059967,4.2672
2.16,13.549999,300.829987,2.4384
1.79,12.089999,299.659973,1.8288
1.44,12.12,298.940002,3.048
2.23,13.009999,318.670013,4.2672
2.24,12.509999,316.470001,2.4384
2.74,16.129999,304.109985,7.3152
3.35,14.98,303.759979,6.096
2.85,13.76,301.359985,3.048
2.19,12,299.48999,1.8288
1.99,11.06,308.880005,4.2672
2.28,12.08,351.519989,3.048
2.77,12.9,331.529999,4.8768
2.97,11.959999,325.659973,4.2672
2.57,9.29,64.299995,4.8768
2.71,13.7,311.220001,2.4384
2.49,11.73,309.639984,1.8288
2.16,9.85,15.59,0.6096
1.98,15.34,251.009995,4.8768
2.78,13.35,306.959991,4.8768
2.64,13.13,304.209991,4.8768
3.46,12.09,316.969971,7.3152
3.41,11.88,322.799988,5.4864
2.89,11.8,347.349976,3.048
2.41,17.82,183.019989,3.6576
2.47,13.11,296.669983,3.048
2.31,11.97,299.049988,1.2192
2.27,9.23,46.639996,0.6096
2.01,8.94,46.459999,0.6096
1.92,8.38,66.439995,1.2192
1.88,7.93,80.029999,0.6096
1.85,8.6,84.110001,2.4384
1.87,8.929999,89.939995,1.2192
1.8,9.74,91.839996,1.2192
1.97,9.82,45.839996,2.4384
2.24,14.66,306.130005,4.8768
2.59,7.59,72.559998,2.4384
2.74,7.6,77.68,1.2192
2.48,7.29,81.190002,1.2192
2.53,7.139999,76.529999,1.2192
2.73,7.34,77.330002,1.8288
2.63,7.65,69.190002,1.2192
2.41,8.44,66.089996,0.6096
2.66,8.48,65.969994,0.6096
2.89,7.79,70.699997,1.8288
2.94,7.929999,71.879997,1.8288
2.65,8.5,76.279991,1.2192
2.43,8.4,80.209999,2.4384
2.31,8.23,87.540001,2.4384
2.18,7.75,78.68,2.4384
1.94,7.64,80,2.4384
1.84,13.57,302.519989,2.4384
1.7,12,301.809998,1.2192
1.44,14.63,192.779999,1.2192
1.45,14.62,195.039993,2.4384
1.54,9.98,319.399994,1.8288
1.64,13.549999,238.830002,3.6576
2.36,12.12,282.409973,3.048
2.58,15.27,193.919998,2.4384
2.48,14.87,193.729996,4.8768
2.11,9.389999,23.299999,3.048
1.97,8.54,70.160004,1.8288
1.95,8.51,78.909996,0.6096
2.01,8.4,89.869995,0.6096
2.13,8.049999,92.609993,0.6096
2.05,7.929999,86.699997,0.6096
1.9,8.12,92.349998,1.2192
1.71,7.389999,84.150002,1.2192
1.99,6.08,79.870003,1.2192
1.93,6.68,75.859993,1.2192
2.03,6.57,75.269997,0.6096
1.99,7.21,66.729996,0.6096
2.09,6.95,68.830002,0.6096
2.01,7.77,70.419998,0.6096
1.95,7.84,72.769997,1.2192
2.03,8.31,76.529999,2.4384
2.14,12.15,310,2.4384
2.04,11.37,318.269989,1.8288
1.96,6.98,74.699997,1.8288
1.99,9.860001,269.350006,1.2192
1.81,9.77,224.429993,3.048
1.58,13.67,226.75,2.4384
1.64,10.07,303.509979,1.8288
1.68,8.86,357.949982,2.4384
1.68,7.85,50.029999,6.096
1.98,13.48,341.570007,4.8768
1.9,12.62,337.369995,3.048
1.57,11.059999,342.179993,2.4384
1.29,9.389999,347.029968,1.8288
1.14,7.86,9.4,3.048
1.53,10.179999,335.440002,2.4384
1.61,9.469999,334.880005,1.8288
1.59,16.26,195.549988,1.2192
1.51,14.51,195.679993,0.6096
1.35,13.07,195.679993,0.6096
1.33,14.63,195.449997,0.6096
1.7,5.75,60.420002,0.6096
1.84,6.22,56.759998,0.6096
1.86,6.31,57.759998,0.6096
1.59,6.59,57.289997,0.6096
1.47,6.01,61.949997,0.6096
1.32,4.84,77.099998,0.6096
1.38,5.17,70.649994,0.6096
1.72,5.77,77.259995,0.6096
2.11,14.049999,194.23999,0.6096
2.02,13.66,194.279999,0.6096
1.87,12.98,192.470001,0.6096
1.89,6.47,82.779999,0.6096
1.66,6.55,82.039993,0.6096
1.59,6.63,79.970001,0.6096
1.76,6.97,76.349998,0.6096
1.69,6.91,76.279991,1.2192
1.63,6.76,77.589996,1.2192
1.73,7.69,39.379997,1.2192
1.87,7.5,46.57,0.6096
1.92,6.11,69.159996,0.6096
1.87,6.28,67.340004,0.6096
1.61,6.4,58.59,0.6096
1.7,13.48,186.819992,0.6096
1.71,12.41,188.439987,0.6096
1.64,12.29,188.369995,0.6096
1.59,5.09,78.069992,0.6096
1.72,5.69,70.580002,0.6096
2.05,6.95,59.579998,1.2192
2.09,7.18,60.919998,1.2192
2,7.06,59.579998,1.2192
1.74,6.64,59.169998,1.2192
1.67,6.08,66.179993,1.8288
1.66,6.63,52.889996,2.4384
1.86,6.09,68.360001,1.8288
1.79,6.57,66.769997,1.2192
1.82,7.69,74.169998,1.2192
1.85,7.37,83.370003,1.2192
1.8,6.87,83.32,1.2192
1.91,7.55,86.029999,0.6096
1.96,8.32,80.580002,1.8288
2.28,7.26,78.93,2.4384
2.24,7.38,79.439995,1.8288
1.96,8.48,72.409996,1.2192
1.63,8.129999,78.979996,1.2192
1.49,7.75,65.43,0.6096
1.41,7.7,62.249996,0.6096
1.42,7.66,97.259995,0.6096
1.48,12.42,173.930008,0.6096
2.12,16.369999,190.570007,0.6096
2.09,16.25,190.219986,0.6096
2.16,6.66,76.150002,0.6096
1.78,6.85,74.639992,0.6096
1.72,6.91,53.739998,1.2192
1.83,7.58,46.289997,1.2192
1.74,7.59,44.450001,1.2192
1.4,7.5,58.769997,0.6096
1.52,8.48,111.540001,0.6096
1.75,5.61,83.229996,0.6096
1.95,6.26,73.249992,0.6096
2.08,6.17,71.419998,0.6096
2.27,6.38,77.949997,1.2192
2.21,6.65,79.769997,1.2192
2.2,6.75,74.630005,1.2192
2.22,6.73,68.019997,1.2192
2.24,7.32,71,1.2192
2.25,7.34,70.929993,1.2192
2.31,6.95,72.029999,1.2192
2.26,7.44,74.109993,1.2192
2.05,8.63,86.900002,1.2192
1.97,6.99,74.469994,0.6096
2.06,6.55,72.199997,0.6096
2.31,6.79,78.199997,0.6096
2.19,7.07,78.519997,0.6096
1.9,6.5,71.229996,0.6096
1.66,6.34,63.539997,0.6096
1.47,6.12,63.609997,0.6096
1.38,5.42,72.32,1.2192
1.3,8.099999,99.989998,1.8288
1.39,8.44,21.15,1.8288
1.36,8.36,26.440001,1.8288
1.47,14.79,194.269989,0.6096
1.87,6.36,85.779999,0.6096
2.53,9.19,95.589996,1.2192
2.69,9.209999,96.369995,0.6096
2.2,8.389999,91.689995,1.2192
1.73,5.86,70.169998,1.2192
1.66,6.07,69.940002,0.6096
1.8,5.7,70.029999,0.6096
1.73,5.91,73.739998,0.6096
1.79,6.29,78.529999,0.6096
1.68,6.21,79.629997,0.6096
1.37,6.64,81,0.6096
1.38,14.809999,213.330002,1.2192
1.35,14.6,212.969986,1.2192
1.31,8.99,309.079987,0.6096
1.27,8.2,324.269989,0.6096
1.37,7.46,60.220001,0.6096
1.57,7.58,63.289997,1.2192
1.74,8.77,53.609997,1.2192
1.89,9.03,41.290001,1.2192
1.86,9.03,41.919998,0.6096
1.74,8.33,54.009998,0.6096
1.49,12.35,182.020004,1.2192
1.3,7.24,73.410004,1.2192
1.35,9.34,327.029999,1.8288
1.5,8.559999,339.330017,2.4384
1.47,8.469999,339.969971,1.2192
1.31,8.33,357.309998,2.4384
1.46,9.19,33.299999,3.048
1.5,10.09,338.279999,2.4384
1.7,10.889999,312.209991,2.4384
1.65,10.679999,311.889984,2.4384
1.37,12.31,316.299988,3.048
1.83,10.63,318.289978,3.048
2.47,11.95,342.519989,7.3152
2.48,11.85,342.640015,6.096
2.2,15.249999,308.259979,6.096
2.3,14.48,311.470001,3.6576
2.1,13.009999,311.449982,3.048
1.93,10.1,313.499969,2.4384
2.03,6.22,85.949997,1.8288
1.97,6.43,85.849998,1.8288
1.99,7.809999,89.949997,1.2192
1.87,7.97,82.870003,1.8288
2,6.74,81.769997,1.8288
2.05,7.57,77.650002,1.2192
2.25,7.46,72.870003,1.8288
2.17,7.59,69.940002,3.048
2.03,7.62,72.049995,4.2672
2.71,14.529999,337.309998,6.7056
2.73,14.23,336.189972,4.2672
2.15,11.940001,328.110016,3.048
1.87,10.25,333.899994,3.048
2.12,9.42,344.959991,2.4384
2.12,9.53,348.529999,1.8288
1.75,10.17,356.969971,1.2192
1.97,13.419999,317.850006,4.8768
2.46,12.41,321.690002,4.8768
2.34,11.789999,320.959991,2.4384
1.71,9.09,319.549988,2.4384
1.98,10,331.649994,2.4384
1.99,10.05,331.709991,1.8288
1.52,9.09,352.110016,1.2192
2.25,12.059999,313.289978,4.8768
2.23,11.92,313.540009,2.4384
2.17,9.84,348.139984,3.048
2.35,8.48,60.709999,4.2672
2.69,13.219999,317.589996,4.2672
2.56,13.07,318.439972,3.048
2.03,8.059999,65.449997,2.4384
1.83,7.54,80.220001,1.8288
2.06,6.15,89.269997,3.048
3.03,7.52,87.25,2.4384
3.11,8.79,79.330002,2.4384
3.19,8.98,80.269997,2.4384
2.93,9.28,77.319992,1.8288
2.66,9.59,74.410004,1.8288
2.75,7.49,78.730003,1.8288
2.76,8.059999,74.909996,1.8288
2.65,8.27,76.209999,1.8288
2.33,9.05,89.129997,1.8288
3.17,7.51,47.900002,4.8768
4.31,11.53,15.53,6.096
5.82,14.58,30.290001,9.144
5.9,14.64,30.529999,7.3152
4.85,13.35,28.199999,4.2672
3.96,12.02,25.65,3.048
3.47,12.69,25.939999,4.2672
3.47,12.44,26.66,3.6576
2.65,11.69,33.989998,2.4384
2.45,12.929999,350.049988,9.144
3.68,11.91,7.65,7.3152
3.68,11.91,7.62,4.8768
3.16,11.17,16.459999,1.8288
2.38,9.3,20.08,6.096
3.42,11.15,7.04,6.096
3.34,11.12,6.97,3.048
3.14,14.449999,342.23999,6.096
3.13,14.139999,341.469971,6.096
2.55,12.17,338.139984,3.6576
2.6,12.15,294.299988,3.6576
2.6,13.59,311.970001,3.6576
3.11,7.79,74.489998,3.6576
3.53,8.5,84.029999,7.3152
3.57,16.52,324.880005,7.3152
3.13,13.829999,320.319977,5.4864
3.04,13.23,318.200012,3.048
2.81,12.58,311.499969,3.048
2.55,11.99,310.320007,5.4864
3.59,14.32,335.309998,9.144
3.89,12.68,329.23999,6.096
3.54,11.219999,337.889984,4.8768
2.87,10.19,351.839996,5.4864
2.7,16.01,324.75,9.144
3.29,13.49,327.940002,7.3152
3.25,13.33,327.389984,4.8768
2.45,11.98,315.48999,3.6576
2.59,13.799999,301.299988,3.048
2.51,13.62,298.849976,2.4384
2.29,12.93,292.029999,1.8288
2.04,11.889999,298.679993,3.048
2.41,9.44,15.22,3.048
2.44,9.34,85.389999,3.048
2.73,13.53,314.459991,4.2672
2.7,13.32,313.730011,3.048
2.73,11.12,337.669983,2.4384
2.72,5.74,173.409988,2.4384
2.35,11.08,311.839996,3.048
3.5,12.179999,310.97998,9.144
3.51,12.21,310.299988,6.096
2.65,11.22,308.73999,2.4384
1.99,10.36,312.929993,2.4384
2.8,13.119999,337.23999,3.048
4.63,16.68,322.839996,16.4592
4.94,16.099998,321.389984,7.3152
3.07,12.9,312.5,3.048
5.27,16.049999,302.759979,10.9728
5.12,15.61,299.589996,6.096
6.4,15.039999,298.130005,10.9728
6.28,15.18,296.880005,10.9728
4.52,13.66,299.970001,4.8768
2.82,11.940001,306.470001,5.4864
4.1,15.85,301.609985,7.3152
4.51,15.65,300.220001,7.3152
4.2,14.91,299.75,7.3152
4.2,14.61,308.97998,10.9728
3.95,14.57,310.389984,4.2672
2.59,12.57,308.859985,9.144
2.91,13.53,310.459991,5.4864
2.8,13.09,313.100006,2.4384
2.77,15.93,308.290009,4.8768
2.92,15.04,306.649994,4.8768
2.88,12.469999,304.76001,3.048
2.85,12.15,304.26001,2.4384
2.83,7.18,76.299995,2.4384
2.87,13.4,316.199982,4.2672
2.82,13.089999,316.419983,2.4384
2.53,11.099999,315.600006,1.8288
2.19,9.04,96.949997,5.4864
2.86,12.99,313.009979,4.8768
2.84,12.7,312.290009,3.6576
2.76,12.21,311.849976,1.8288
2.27,10.91,326.069977,2.4384
2.34,15,309.940002,3.6576
3.01,13.829999,307.420013,6.096
3.7,13.51,307.920013,8.5344
3.9,14,311.709991,8.5344
4.09,14.029999,314.950012,8.5344
3.67,13.450001,313.289978,6.096
2.99,12.66,315.959991,3.048
2.74,11.549999,319.269989,2.4384
2.78,12.83,332.899994,4.2672
2.79,12.589999,333.349976,3.048
2.46,17.17,308.709991,9.144
3.9,15.12,303.980011,8.5344
3.79,14.98,303.089996,7.9248
3.41,13.73,307,7.3152
3.39,13.75,306.029968,5.4864
3.01,13.61,300.399994,3.048
2.56,12.309999,313.699982,3.048
2.57,12.919999,328.589996,2.4384
3.44,17.869999,308.889984,9.144
4.91,7.12,209.73999,13.4112
4.43,15.809999,311.369995,7.3152
3.65,13.64,313.079987,3.048
3.79,17.32,313.600006,10.9728
4.37,16.17,310.749969,7.3152
3.84,14.65,309.940002,4.2672
2.87,12.92,308.890015,3.048
2.46,8.57,59.509998,2.4384
2.36,9.23,86.349998,1.8288
2.42,6.02,28.619999,2.4384
3.1,11.49,326.579987,4.8768
2.95,10.96,326.219971,4.8768
2.97,9.309999,9.05,5.4864
2.83,14.209999,317.130005,7.3152
2.78,13.77,315.109985,4.2672
3.16,7.429999,25.32,3.6576
3.13,7.58,26.779999,3.6576
2.72,9.93,340.519989,3.6576
2.54,10.66,8.82,2.4384
2.08,9.209999,5.53,2.4384
1.95,9.88,346.149994,3.048
2.95,11.16,4.78,4.8768
3.68,11.17,6.83,4.2672
3.55,13.039999,3.29,6.096
3.55,13.039999,2.37,4.2672
3.27,7.58,64,7.3152
3.33,13.24,2.43,3.6576
3.07,11.94,1.49,3.048
2.45,8.52,85.569992,2.4384
1.92,8.73,93.639999,1.2192
2.37,6.5,44.189999,2.4384
2.92,7.21,70.029999,2.4384
2.89,7.46,72.459999,4.2672
2.32,14.839999,305.049988,4.2672
2.6,13.51,307.289978,4.8768
3.11,12.44,315.719971,4.8768
2.92,12.15,314.630005,3.048
2.24,10.79,313.5,2.4384
2.03,13.62,301.909973,7.3152
3.94,15.03,327.809998,9.144
3.68,14.73,325.769989,4.8768
2.58,12.59,320.73999,3.048
2.79,7.07,39.75,2.4384
2.74,7.15,46.799999,1.8288
2.35,7.21,53.810001,1.8288
2.24,6.99,61.259998,2.4384
2.2,13.91,311.759979,2.4384
2.47,8,65.130005,2.4384
2.76,8.23,66.119995,1.8288
2.77,8.309999,66.939995,1.8288
2.9,8.1,72.32,1.8288
2.7,8.26,71.779999,2.4384
2.25,7.75,67.68,2.4384
1.9,7.5,75.790001,1.8288
1.65,7.44,83.349998,1.8288
1.72,8.69,80.939995,1.8288
2,19.5,180.5,3.048
2.1,19.18,180.110001,1.2192
2.33,15.01,198.240005,3.6576
3.09,7.91,7.26,3.048
2.85,10.93,324.920013,2.4384
2.27,9.07,350.820007,3.6576
1.81,8.54,359.959991,2.4384
2.71,12.950001,356.470001,4.8768
2.87,12.91,355.819977,3.6576
2.38,11.219999,351.139984,3.048
2.69,6.69,73.349998,3.048
2.83,7.58,67.549995,1.2192
2.49,8.08,72.889999,3.6576
2.27,13.32,305.220001,3.048
2.18,12.699999,304.519989,2.4384
1.79,11.12,308.640015,1.2192
1.64,8.54,337.589996,3.6576
2,10.26,345.299988,3.6576
2.07,10.289999,349.130005,2.4384
1.85,9.33,3.28,1.2192
1.67,8.6,71.32,0.6096
1.67,9.05,101.119995,0.6096
1.85,8.37,50.489998,1.2192
1.88,8.25,43.579998,1.8288
1.6,7.74,19.1,1.2192
1.48,7.62,14.48,2.4384
1.34,14.77,186.199997,1.2192
1.2,13.309999,187.799988,0.6096
1.67,5.32,91.809998,0.6096
1.66,6.23,90.599998,1.2192
1.99,8.28,92.290001,1.8288
1.98,8.91,53.859997,2.4384
2.12,6.77,75.540001,1.2192
2.11,6.91,74.399994,1.2192
1.94,6.98,67.019997,1.2192
1.88,6.96,62.009998,1.2192
1.67,6.12,70.909996,1.2192
1.66,6.07,71.82,0.6096
1.57,16.209999,182.569992,0.6096
1.51,12.719999,183.529999,0.6096
1.52,5,74.159996,2.4384
2.36,6.18,82.099998,2.4384
2.22,6.33,81.269997,1.8288
2.1,6.5,81.599998,1.2192
2.13,6.36,73.489998,0.6096
2.06,7.32,75.520004,0.6096
2.02,6.89,70.879997,0.6096
1.79,7.01,73.079994,0.6096
1.68,7.389999,65.699997,0.6096
1.83,6.82,73.689995,0.6096
1.86,6.78,77.43,0.6096
1.81,6.8,77.400002,0.6096
1.47,12.61,196.220001,0.6096
1.27,8.11,97.359993,2.4384
1.7,8.44,35.110001,2.4384
1.81,8.26,8.89,1.8288
1.84,5.3,73.919998,1.8288
1.98,5.85,80.479996,0.6096
1.93,6.1,77.32,0.6096
1.84,6.26,69.689995,1.2192
1.83,6.09,70.029999,1.8288
1.83,6.12,63.749996,1.2192
1.74,6.54,61.129997,0.6096
1.63,6.27,75.749992,1.2192
1.54,7.73,90.889999,0.6096
2.05,5.95,82.639992,0.6096
2.02,6.1,80.690002,0.6096
1.87,6.45,82.010002,0.6096
1.84,5.809999,79.309998,0.6096
2.03,6.8,80.799995,0.6096
1.99,6.929999,80.539993,1.2192
1.86,7.3,85.409996,1.8288
1.65,8.12,104.150002,2.4384
1.65,13.119999,263.600006,2.4384
1.66,13.02,262.720001,1.8288
1.62,12.13,270.499969,1.2192
1.72,10.58,250.089996,0.6096
1.86,5.83,83.689995,0.6096
2.03,6.32,81.139992,0.6096
2.12,6.51,74.419998,0.6096
2.18,6.62,69.620003,0.6096
1.99,6.58,69.939995,0.6096
1.86,5.8,76.839996,0.6096
1.98,16.459999,195.880005,0.6096
1.86,16.200001,195.509995,0.6096
1.58,14.57,195.479996,1.2192
1.71,7.48,38.489998,1.2192
1.62,7.38,41.259998,1.2192
1.49,11.499999,190.039993,0.6096
1.48,11.360001,182.860001,0.6096
1.43,11.22,181.479996,0.6096
1.52,5.37,87.330002,0.6096
1.46,5.35,84.789993,0.6096
1.38,5.74,67.18,0.6096
1.69,6.23,78.849998,0.6096
1.82,6.92,82.759995,0.6096
1.68,7.28,84.519997,0.6096
1.67,5.67,79.519997,0.6096
1.9,6.11,77.379997,0.6096
1.9,6.24,76.57,0.6096
2.13,7.92,61.360001,1.8288
1.98,7.99,63.049999,1.2192
1.8,6.95,88.219994,0.6096
1.75,6.889999,87.440002,0.6096
1.69,8.58,98.999992,1.2192
1.64,8.459999,99.940002,0.6096
1.45,8.309999,112.93,0.6096
1.89,6,86.559998,1.8288
2.05,6.4,79.289993,1.2192
2,6.43,78.139999,0.6096
1.81,6.56,73.499992,0.6096
1.78,6.08,81.090004,0.6096
1.86,5.71,76.559998,0.6096
1.81,5.95,76.959999,1.8288
1.58,5.52,78.550003,1.2192
1.34,8.35,111.639992,1.2192
1.27,8.11,108.059998,1.8288
1.62,7.77,97.190002,1.2192
1.65,5.28,78.839996,1.2192
1.83,6.53,82.089996,4.8768
2.19,13.04,309.469971,3.6576
2.31,12.09,308.869995,3.048
2.12,10.85,305.879974,3.048
2.14,12.529999,285.919983,2.4384
1.84,11.679999,293.139984,1.8288
1.68,5.67,76.339996,1.2192
1.55,6.03,63.349998,0.6096
1.48,6.18,61.77,0.6096
1.43,8,89.169998,0.6096
1.34,7.77,76.209991,1.8288
1.45,12.11,191.909988,2.4384
1.5,11.2,192.529999,1.8288
1.46,11.2,191.220001,1.2192
1.45,8.41,38.579998,1.2192
1.47,7.99,63.029999,1.2192
1.38,7.57,57.709995,1.2192
1.32,10.41,139.110001,0.6096
1.42,9.7,133.999985,0.6096
1.51,5.26,72.360001,0.6096
1.54,6.16,55.579998,0.6096
1.66,6.74,46.279999,0.6096
1.84,6.95,54.449997,1.8288
1.93,13.299999,237.080002,2.4384
1.89,12.889999,247.279984,1.8288
1.84,6.98,68.020004,0.6096
1.76,6.99,69.080002,0.6096
2.15,6.45,71.979996,0.6096
2.17,7.7,67.940002,0.6096
2.26,8.12,71.029999,1.2192
1.79,8.13,78.32,1.2192
1.78,5.76,75.520004,1.2192
2.04,7.48,67.329994,1.2192
2.07,7.66,66.790001,0.6096
1.92,7.66,69.209999,0.6096
1.81,12.179999,329.529968,1.8288
1.9,14.559999,194.190002,1.8288
1.85,14.369999,193.62001,1.8288
2.05,11.15,329.149994,3.6576
2.25,10.13,342.259979,2.4384
